Image Name,Site,Substrate,Auto,ISO,ShutterSpeed,FocalLength,FStop,WhiteBalance,FNU,DOC,Flow,Secchi,TSS
P1010061.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment9,none,y,640,0.033333333,4.5,2,0,13.5,,n,y,
P1010062.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment10,none,y,800,0.033333333,4.5,2,0,13.5,,n,y,
P1010063.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment11,none,y,800,0.033333333,4.5,2,0,18.3,,n,y,
P1010064.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment12,none,y,800,0.033333333,4.5,2,0,18.3,,n,y,
P1010065.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment13,none,y,800,0.033333333,4.5,2,0,22.1,,n,y,
P1010066.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment14,none,y,800,0.033333333,4.5,2,0,22.1,,n,y,
P1010067.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment15,none,y,800,0.033333333,4.5,2,0,29.1,,n,y,
P1010068.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment16,none,y,800,0.033333333,4.5,2,0,29.1,,n,y,
P1010069.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment17,none,y,800,0.033333333,4.5,2,0,32.2,,n,y,
P1010070.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment18,none,y,800,0.033333333,4.5,2,0,32.2,,n,y,
P1010071.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment19,none,y,800,0.04,4.5,2,0,40.7,,n,y,
P1010072.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment20,none,y,800,0.033333333,4.5,2,0,40.7,,n,y,
P1010073.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment21,none,y,800,0.033333333,4.5,2,0,46,,n,y,
P1010074.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment22,none,y,800,0.033333333,4.5,2,0,46,,n,y,
P1010075.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment23,none,y,800,0.04,4.5,2,0,49.7,,n,y,
P1010076.JPG,lab - 4gal Bucket-0.2ml Black Ink - Sediment24,none,y,800,0.033333333,4.5,2,0,49.7,,n,y,
P1010077.JPG,Penns Creek Boat Launch,Boulder,y,200,0.008,4.5,2,0,0.55,,y,y,
P1010078.JPG,Penns Creek Boat Launch,Gravel,y,200,0.008,4.5,2,0,0.55,,y,y,
P1010079.JPG,Penns Creek Boat Launch,Open,y,100,0.00625,4.5,2,0,0.55,,y,y,
P1010080.JPG,Penns Creek Boat Launch,Cobble,y,200,0.008,4.5,2,0,0.55,,y,y,
P1010081.JPG,Penns Creek Boat Launch,Fine Gravel,y,200,0.0125,4.5,2,0,0.55,,y,y,
P1010082.JPG,Penns Creek Boat Launch,Leaves,y,500,0.00125,4.5,2,0,0.55,,y,y,
P1010083.JPG,Penns Creek Boat Launch,Fines,y,500,0.001,4.5,2,0,0.55,,y,y,
P1010084.JPG,Penns Creek Boat Launch,Boulder,y,125,0.008,4.5,2,0,0.55,,y,y,
P1010085.JPG,Penns Creek Boat Launch,Boulder,y,250,0.005,4.5,2,0,0.55,,y,y,
P1010086.JPG,Penns Creek Boat Launch,Fine Gravel,y,100,0.00625,4.5,2,0,0.55,,y,y,
P1010087.JPG,Penns Creek Boat Launch,Mixed,y,800,0.0015625,4.5,2,0,0.55,,y,y,
P1010088.JPG,Penns Creek Boat Launch,Cobble,y,100,0.00625,4.5,2,0,0.55,,y,y,
P1010089.JPG,Penns Creek Boat Launch,Cobble,y,500,0.0015625,4.5,2,0,0.55,,y,y,
P1010090.JPG,Penns Creek Boat Launch,Seaweed,y,400,0.0025,4.5,2,0,0.55,,y,y,
P1010091.JPG,Penns Creek Boat Launch,Mixed-Veg,y,200,0.00625,4.5,2,0,0.55,,y,y,
P1010092.JPG,Penns Creek Boat Launch,Mixed-Veg,y,320,0.002,4.5,2,0,0.55,,y,y,
P1010093.JPG,Penns Creek Boat Launch,Seaweed,y,320,0.003125,4.5,2,0,0.55,,y,y,
P1010094.JPG,Penns Creek Boat Launch,Mixed-Veg,y,400,0.0015625,4.5,2,0,0.55,,y,y,
P1010095.JPG,Penns Creek Boat Launch,Gravel,y,200,0.0125,4.5,2,0,0.55,,y,y,
P1010096.JPG,Penns Creek Boat Launch,Cobble,y,200,0.01,4.5,2,0,0.55,,y,y,
P1010097.JPG,Penns Creek Boat Launch,Algae,y,400,0.008,4.5,2,0,0.55,,y,y,
P1010098.JPG,Penns Creek Boat Launch,"""Pipe""",y,1600,0.001,4.5,2,0,0.55,,y,y,
P1010099.JPG,Penns Creek Boat Launch,Open,y,500,0.00125,4.5,2,0,0.55,,y,y,
P1010100.JPG,Penns Creek Boat Launch,"""Bottle""",y,200,0.016666667,4.5,2,0,0.55,,y,y,
P1010101.JPG,Penns Creek Boat Launch,"""Egg""",y,1250,0.002,4.5,2,0,0.55,,y,y,
P1010102.JPG,Penns Creek Boat Launch,Fines,y,250,0.0025,4.5,2.8,0,0.55,,y,y,
P1010103.JPG,Penns Creek Boat Launch,Leaves,y,640,0.001,4.5,2.8,0,0.55,,y,y,
P1010104.JPG,Penns Creek Boat Launch,Fine Gravel,y,250,0.002,4.5,2,0,0.55,,y,y,
P1010105.JPG,Penns Creek Boat Launch,Gravel,y,100,0.008,4.5,2,0,0.55,,y,y,
P1010106.JPG,Penns Creek Boat Launch,Cobble,y,400,0.003125,4.5,2,0,0.55,,y,n,
P1010107.JPG,Penns Creek Boat Launch,Fine Gravel,y,800,0.001,4.5,2,0,0.55,,y,n,
P1010108.JPG,Penns Creek Boat Launch,Open,y,100,0.00625,4.5,2.8,0,0.55,,y,n,
P1010109.JPG,Penns Creek Boat Launch,Cobble,y,100,0.00625,4.5,2,0,0.55,,y,n,
P1010110.JPG,Penns Creek Boat Launch,Seaweed,y,250,0.00625,4.5,2,0,0.55,,y,n,
P1010111.JPG,Penns Creek Boat Launch,Seaweed,y,800,0.004,4.5,2,0,0.55,,y,n,
P1010112.JPG,Penns Creek Boat Launch,Fine Gravel,y,125,0.008,4.5,2,0,0.55,,y,n,
P1010113.JPG,Penns Creek Boat Launch,Fine Gravel,y,160,0.008,4.5,2,0,0.55,,y,n,
P1010114.JPG,Penns Creek Boat Launch,Fine Gravel,y,200,0.005,4.5,2,0,0.55,,y,n,
P1010115.JPG,Penns Creek Boat Launch,Boulder,y,5000,0.001,4.5,2,0,0.55,,y,n,
P1010116.JPG,Penns Creek Boat Launch,Boulder,y,2500,0.00125,4.5,2,0,0.55,,y,n,
P1010117.JPG,Penns Creek Boat Launch,Leaves,y,1000,0.0015625,4.5,2,0,0.55,,y,n,
P1010118.JPG,Penns Creek Boat Launch,Fines,y,100,0.005,4.5,2,0,0.55,,y,n,
P1010121.JPG,Susquehanna River Boat Launch,Concrete,y,100,0.005,4.5,2.8,0,5.6,,y,y,
P1010122.JPG,Susquehanna River Boat Launch,Concrete,y,100,0.00625,4.5,2.8,0,5.6,,y,y,
P1010123.JPG,Susquehanna River Boat Launch,open,y,100,0.002,4.5,2.8,0,5.6,,y,y,
P1010124.JPG,Susquehanna River Boat Launch,Gravel,y,100,0.005,4.5,2,0,5.6,,y,y,
P1010125.JPG,Susquehanna River Boat Launch,Boulder,y,250,0.003125,4.5,2,0,5.6,,y,y,
P1010126.JPG,Susquehanna River Boat Launch,Fine Gravel,y,400,0.002,4.5,2.8,0,5.6,,y,y,
P1010127.JPG,Susquehanna River Boat Launch,Gravel,y,320,0.00125,4.5,2,0,5.6,,y,y,
P1010128.JPG,Susquehanna River Boat Launch,Seaweed,y,100,0.005,4.5,2,0,5.6,,y,y,
P1010129.JPG,Susquehanna River Boat Launch,Seaweed,y,100,0.005,4.5,2,0,5.6,,y,y,
P1010130.JPG,Susquehanna River Boat Launch,Seaweed,y,100,0.008,4.5,2.8,0,5.6,,y,y,
P1010131.JPG,Susquehanna River Boat Launch,Gravel,y,125,0.008,4.5,2,0,5.6,,y,y,
P1010132.JPG,Susquehanna River Boat Launch,Seaweed,y,250,0.002,4.5,2.8,0,5.6,,y,y,
P1010133.JPG,Susquehanna River Boat Launch,Seaweed,y,100,0.005,4.5,2.8,0,5.6,,y,y,
P1010134.JPG,Susquehanna River Boat Launch,Open,y,125,0.0015625,4.5,2.8,0,5.6,,y,y,
P1010135.JPG,Susquehanna River Boat Launch,Open,y,100,0.003125,4.5,2.8,0,5.6,,y,y,
P1010136.JPG,Susquehanna River Boat Launch,Gravel,y,250,0.004,4.5,2,0,5.6,,y,y,
P1010137.JPG,Susquehanna River Boat Launch,Fine Gravel,y,160,0.004,4.5,2.8,0,5.6,,y,y,
P1010138.JPG,Susquehanna River Boat Launch,Concrete,y,200,0.002,4.5,2.8,0,5.6,,y,y,
P1010139.JPG,Susquehanna River Boat Launch,Concrete,y,100,0.005,4.5,2.8,0,5.6,,y,y,
P1010140.JPG,Susquehanna River Boat Launch,Concrete,y,500,0.00125,4.5,2.8,0,5.6,,y,y,
P1010141.JPG,Susquehanna River Boat Launch,Concrete,y,100,0.005,4.5,2,0,5.6,,y,n,
P1010142.JPG,Susquehanna River Boat Launch,Open,y,100,0.0015625,4.5,2.8,0,5.6,,y,n,
P1010143.JPG,Susquehanna River Boat Launch,Gravel,y,500,0.0025,4.5,2,0,5.6,,y,n,
P1010144.JPG,Susquehanna River Boat Launch,Gravel,y,250,0.0025,4.5,2.8,0,5.6,,y,n,
P1010145.JPG,Susquehanna River Boat Launch,Gravel,y,100,0.005,4.5,2.8,0,5.6,,y,n,
P1010146.JPG,Susquehanna River Boat Launch,Seaweed,y,100,0.005,4.5,2,0,5.6,,y,n,
P1010147.JPG,Susquehanna River Boat Launch,Mixed-Veg,y,100,0.005,4.5,2,0,5.6,,y,n,
P1010148.JPG,Susquehanna River Boat Launch,Gravel,y,100,0.008,4.5,2.8,0,5.6,,y,n,
P1010149.JPG,Susquehanna River Boat Launch,Concrete,y,100,0.008,4.5,2.8,0,5.6,,y,n,
P1010150.JPG,Susquehanna River Boat Launch,Concrete,y,100,0.005,4.5,2.8,0,5.6,,y,n,
P1010456.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.01,4.5,2,0,0.2,,n,y,
P1010457.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.02,4.5,2,0,0.2,,n,y,
P1010458.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.0125,4.5,2,0,0.2,,n,n,
P1010459.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.0125,4.5,2,0,0.2,,n,y,
P1010460.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.02,4.5,2,0,0.2,,n,y,
P1010461.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.016666667,4.5,2,0,0.2,,n,y,
P1010462.JPG,lab-4galBucket-greenInkOnly,bucket,y,250,0.02,4.5,2,0,0.2,,n,y,
P1010463.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.016666667,4.5,2,0,0.2,,n,n,
P1010464.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.02,4.5,2,0,0.2,,n,y,
P1010465.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.033333333,4.5,2,0,0.2,,n,y,
P1010466.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.025,4.5,2,0,0.2,,n,n,
P1010467.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.025,4.5,2,0,0.2,,n,y,
P1010468.JPG,lab-4galBucket-greenInkOnly,bucket,y,250,0.033333333,4.5,2,0,0.2,,n,y,
P1010469.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.02,4.5,2,0,0.2,,n,n,
P1010470.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.033333333,4.5,2,0,0.2,,n,y,
P1010471.JPG,lab-4galBucket-greenInkOnly,bucket,y,250,0.033333333,4.5,2,0,0.2,,n,y,
P1010472.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.033333333,4.5,2,0,0.2,,n,n,
P1010473.JPG,lab-4galBucket-greenInkOnly,bucket,y,250,0.033333333,4.5,2,0,0.2,,n,y,
P1010474.JPG,lab-4galBucket-greenInkOnly,bucket,y,4000,0.002,4.5,2,0,0.2,,n,y,
P1010475.JPG,lab-4galBucket-greenInkOnly,bucket,y,320,0.025,4.5,2,0,0.2,,n,n,
P1010476.JPG,lab-4galBucket-greenInkOnly,bucket,y,1600,0.005,4.5,2,0,0.2,,n,y,
P1010477.JPG,lab-4galBucket-greenInkOnly,bucket,y,4000,0.0025,4.5,2,0,0.2,,n,y,
P1010478.JPG,lab-4galBucket-greenInkOnly,bucket,y,200,0.033333333,4.5,2,0,0.2,,n,n,
P1010479.JPG,lab-4galBucket-greenInkOnly,bucket,y,320,0.033333333,4.5,2,0,0.2,,n,y,
P1010480.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,y,
P1010481.JPG,lab-4galBucket-greenInkOnly,bucket,y,250,0.033333333,4.5,2,0,0.2,,n,n,
P1010482.JPG,lab-4galBucket-greenInkOnly,bucket,y,640,0.016666667,4.5,2,0,0.2,,n,y,
P1010483.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,y,
P1010484.JPG,lab-4galBucket-greenInkOnly,bucket,y,250,0.033333333,4.5,2,0,0.2,,n,n,
P1010485.JPG,lab-4galBucket-greenInkOnly,bucket,y,320,0.033333333,4.5,2,0,0.2,,n,y,
P1010486.JPG,lab-4galBucket-greenInkOnly,bucket,y,2000,0.005,4.5,2,0,0.2,,n,y,
P1010487.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,n,
P1010488.JPG,lab-4galBucket-greenInkOnly,bucket,y,1000,0.0125,4.5,2,0,0.2,,n,y,
P1010489.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,y,
P1010490.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,n,
P1010491.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,y,
P1010492.JPG,lab-4galBucket-greenInkOnly,bucket,y,500,0.033333333,4.5,2,0,0.2,,n,y,
P1010493.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,n,
P1010494.JPG,lab-4galBucket-greenInkOnly,bucket,y,500,0.033333333,4.5,2,0,0.2,,n,y,
P1010495.JPG,lab-4galBucket-greenInkOnly,bucket,y,6400,0.002,4.5,2,0,0.2,,n,y,
P1010496.JPG,lab-4galBucket-greenInkOnly,bucket,y,400,0.033333333,4.5,2,0,0.2,,n,n,
P1010738.JPG,Susquehanna Boat Launch,,y,250,0.002,4.5,2,0,1.7,,y,y,
P1010739.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2,0,1.7,,y,y,
P1010740.JPG,Susquehanna Boat Launch,,y,160,0.004,4.5,2,0,1.7,,y,y,
P1010741.JPG,Susquehanna Boat Launch,,y,250,0.0025,4.5,2,0,1.7,,y,y,
P1010742.JPG,Susquehanna Boat Launch,,y,100,0.008,4.5,2,0,1.7,,y,y,
P1010743.JPG,Susquehanna Boat Launch,,y,320,0.002,4.5,2,0,1.7,,y,y,
P1010744.JPG,Susquehanna Boat Launch,,y,250,0.003125,4.5,2,0,1.7,,y,y,
P1010745.JPG,Susquehanna Boat Launch,,y,100,0.004,4.5,2.8,0,1.7,,y,y,
P1010746.JPG,Susquehanna Boat Launch,,y,320,0.002,4.5,2,0,1.7,,y,y,
P1010747.JPG,Susquehanna Boat Launch,,y,125,0.004,4.5,2,0,1.7,,y,y,
P1010748.JPG,Susquehanna Boat Launch,,y,320,0.002,4.5,2,0,1.7,,y,y,
P1010749.JPG,Susquehanna Boat Launch,,y,500,0.00125,4.5,2,0,1.7,,y,y,
P1010750.JPG,Susquehanna Boat Launch,,y,640,0.001,4.5,2,0,1.7,,y,y,
P1010751.JPG,Susquehanna Boat Launch,,y,160,0.005,4.5,2.8,0,1.7,,y,y,
P1010752.JPG,Susquehanna Boat Launch,,y,200,0.004,4.5,2.8,0,1.7,,y,y,
P1010753.JPG,Susquehanna Boat Launch,,y,200,0.002,4.5,2,0,1.7,,y,y,
P1010754.JPG,Susquehanna Boat Launch,,y,250,0.003125,4.5,2.8,0,1.7,,y,y,
P1010755.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2.8,0,1.7,,y,y,
P1010756.JPG,Susquehanna Boat Launch,,y,100,0.004,4.5,2.8,0,1.7,,y,y,
P1010757.JPG,Susquehanna Boat Launch,,y,160,0.005,4.5,2.8,0,1.7,,y,n,
P1010758.JPG,Susquehanna Boat Launch,,y,100,0.008,4.5,2.8,0,1.7,,y,n,
P1010759.JPG,Susquehanna Boat Launch,,y,100,0.003125,4.5,2.8,0,1.7,,y,n,
P1010760.JPG,Susquehanna Boat Launch,,y,125,0.008,4.5,2,0,1.7,,y,n,
P1010761.JPG,Susquehanna Boat Launch,,y,100,0.008,4.5,2,0,1.7,,y,n,
P1010762.JPG,Susquehanna Boat Launch,,y,125,0.008,4.5,2,0,1.7,,y,n,
P1010763.JPG,Susquehanna Boat Launch,,y,100,0.008,4.5,2,0,1.7,,y,n,
P1010764.JPG,Susquehanna Boat Launch,,y,100,0.008,4.5,2,0,1.7,,y,n,
P1010765.JPG,Susquehanna Boat Launch,,y,250,0.0025,4.5,2,0,1.7,,y,n,
P1010766.JPG,Susquehanna Boat Launch,,y,500,0.001,4.5,2,0,1.7,,y,n,
P1010767.JPG,Susquehanna Boat Launch,,y,500,0.0015625,4.5,2.8,0,1.7,,y,n,
P1010768.JPG,Susquehanna Boat Launch,,y,320,0.002,4.5,2,0,1.7,,y,n,
P1010769.JPG,Susquehanna Boat Launch,,y,400,0.0015625,4.5,2,0,1.7,,y,n,
P1010770.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2,0,1.7,,y,n,
P1010771.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2,0,1.7,,y,n,
P1010772.JPG,Susquehanna Boat Launch,,y,125,0.00625,4.5,2,0,1.7,,y,n,
P1010773.JPG,Susquehanna Boat Launch,,y,500,0.00125,4.5,2,0,1.7,,y,n,
P1010774.JPG,Susquehanna Boat Launch,,y,640,0.0015625,4.5,2,0,1.7,,y,n,
P1010775.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2,0,1.7,,y,n,
P1010776.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2.8,0,1.7,,y,n,
P1010777.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2,0,1.7,,y,n,
P1010778.JPG,Susquehanna Boat Launch,,y,100,0.008,4.5,2,0,1.7,,y,n,
P1010779.JPG,Susquehanna Boat Launch,,y,100,0.00625,4.5,2,0,1.7,,y,n,
P1010780.JPG,Susquehanna Boat Launch,,y,100,0.004,4.5,2.8,0,1.7,,y,n,
P1010781.JPG,Susquehanna Boat Launch,,y,100,0.005,4.5,2,0,1.7,,y,n,
P1010782.JPG,Susquehanna Boat Launch,,y,500,0.00125,4.5,2,0,1.7,,y,n,
P1010783.JPG,Susquehanna Boat Launch,,y,125,0.008,4.5,2,0,1.7,,y,n,
P1010784.JPG,Aqueduct Road Lower,,y,100,0.00625,4.5,2,0,1.6,,y,n,
P1010786.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010787.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010788.JPG,Aqueduct Road Lower,,y,250,0.0125,4.5,2,0,1.6,,y,n,
P1010789.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010790.JPG,Aqueduct Road Lower,,y,400,0.008,4.5,2,0,1.6,,y,n,
P1010791.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010792.JPG,Aqueduct Road Lower,,y,320,0.00625,4.5,2,0,1.6,,y,y,
P1010793.JPG,Aqueduct Road Lower,,y,200,0.01,4.5,2,0,1.6,,y,y,
P1010794.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010795.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010796.JPG,Aqueduct Road Lower,,y,200,0.01,4.5,2,0,1.6,,y,y,
P1010797.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010798.JPG,Aqueduct Road Lower,,y,200,0.01,4.5,2,0,1.6,,y,y,
P1010800.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010801.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010802.JPG,Aqueduct Road Lower,,y,250,0.01,4.5,2,0,1.6,,y,y,
P1010803.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010804.JPG,Aqueduct Road Lower,,y,200,0.01,4.5,2,0,1.6,,y,y,
P1010805.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010806.JPG,Aqueduct Road Lower,,y,200,0.01,4.5,2,0,1.6,,y,y,
